year,month,day,hour,NCP kW,CP kW,kWh
2018,7,26,6,3528,,
2018,7,26,7,3816,,
2018,7,26,8,4464,,
2018,7,26,9,4800,,
2018,7,26,10,5064,,
2018,7,26,11,5208,,
2018,7,26,12,5520,,
2018,7,26,13,5640,,
2018,7,26,14,6432,,
2018,7,26,15,6792,,
2018,7,26,16,5712,,
2018,7,26,17,5784,,
2018,7,26,18,5400,,
2018,7,26,19,5184,,
2018,7,26,20,5064,,
2018,7,26,21,4968,,
2018,7,26,22,4968,,
2018,7,26,23,4776,,
2018,7,26,24,4560,,
2018,7,27,1,4296,,
2018,7,27,2,4104,,
2018,7,27,3,3864,,
2018,7,27,4,3480,,
2018,7,27,5,3432,,
2018,7,27,6,3624,,
2018,7,27,7,3864,,
2018,7,27,8,3984,,
2018,7,27,9,4344,,
2018,7,27,10,5424,,
2018,7,27,11,6312,,
2018,7,27,12,6600,,
2018,7,27,13,5640,,
2018,7,27,14,6624,,
2018,7,27,15,6504,,
2018,7,27,16,6024,,
2018,7,27,17,6000,,
2018,7,27,18,5736,,
2018,7,27,19,5592,,
2018,7,27,20,5352,,
2018,7,27,21,5160,,
2018,7,27,22,4920,,
2018,7,27,23,4944,,
2018,7,27,24,4656,,
2018,7,28,1,4320,,
2018,7,28,2,4152,,
2018,7,28,3,3768,,
2018,7,28,4,3408,,
2018,7,28,5,3336,,
2018,7,28,6,3288,,
2018,7,28,7,3216,,
2018,7,28,8,3216,,
2018,7,28,9,3288,,
2018,7,28,10,3504,,
2018,7,28,11,3552,,
2018,7,28,12,3624,,
2018,7,28,13,3768,,
2018,7,28,14,4008,,
2018,7,28,15,4176,,
2018,7,28,16,4200,,
2018,7,28,17,4272,,
2018,7,28,18,4080,,
2018,7,28,19,3984,,
2018,7,28,20,3888,,
2018,7,28,21,3816,,
2018,7,28,22,3648,,
2018,7,28,23,3504,,
2018,7,28,24,3240,,
2018,7,29,1,3048,,
2018,7,29,2,2976,,
2018,7,29,3,3072,,
2018,7,29,4,3000,,
2018,7,29,5,3000,,
2018,7,29,6,3024,,
2018,7,29,7,3024,,
2018,7,29,8,3072,,
2018,7,29,9,3216,,
2018,7,29,10,3432,,
2018,7,29,11,3624,,
2018,7,29,12,3744,,
2018,7,29,13,3840,,
2018,7,29,14,3936,,
2018,7,29,15,4080,,
2018,7,29,16,4224,,
2018,7,29,17,4224,,
2018,7,29,18,4152,,
2018,7,29,19,3984,,
2018,7,29,20,3696,,
2018,7,29,21,3624,,
2018,7,29,22,3456,,
2018,7,29,23,3312,,
2018,7,29,24,3336,,
2018,7,30,1,3192,,
2018,7,30,2,3144,,
2018,7,30,3,3192,,
2018,7,30,4,3216,,
2018,7,30,5,3288,,
2018,7,30,6,3408,,
2018,7,30,7,3816,,
2018,7,30,8,4368,,
2018,7,30,9,4632,,
2018,7,30,10,4872,,
2018,7,30,11,4872,,
2018,7,30,12,5088,,
2018,7,30,13,5088,,
2018,7,30,14,5304,,
2018,7,30,15,5376,,
2018,7,30,16,5088,,
2018,7,30,17,5088,,
2018,7,30,18,4776,,
2018,7,30,19,4920,,
2018,7,30,20,4776,,
2018,7,30,21,4776,,
2018,7,30,22,4824,,
2018,7,30,23,4512,,
2018,7,30,24,4224,,
2018,7,31,1,4056,,
2018,7,31,2,3672,,
2018,7,31,3,3504,,
2018,7,31,4,3480,,
2018,7,31,5,3552,,
2018,7,31,6,3552,,
2018,7,31,7,3792,,
2018,7,31,8,4464,,
2018,7,31,9,4488,,
2018,7,31,10,4632,,
2018,7,31,11,4728,,
2018,7,31,12,4920,,
2018,7,31,13,5064,,
2018,7,31,14,5280,,
2018,7,31,15,5520,,
2018,7,31,16,5448,,
2018,7,31,17,5400,,
2018,7,31,18,5088,,
2018,7,31,19,4992,,
2018,7,31,20,4944,,
2018,7,31,21,4824,,
2018,7,31,22,4728,,
2018,7,31,23,4488,,
2018,7,31,24,4368,,
2018,8,1,1,3672,,
2018,8,1,2,3504,,
2018,8,1,3,3792,,
2018,8,1,4,3720,,
2018,8,1,5,3696,,
2018,8,1,6,3552,,
2018,8,1,7,3912,,
2018,8,1,8,4512,,
2018,8,1,9,4824,,
2018,8,1,10,4944,,
2018,8,1,11,5016,,
2018,8,1,12,5328,,
2018,8,1,13,5472,,
2018,8,1,14,5640,,
2018,8,1,15,5544,,
2018,8,1,16,5640,,
2018,8,1,17,4032,,
2018,8,1,18,4128,,
2018,8,1,19,5088,,
2018,8,1,20,5064,,
2018,8,1,21,4968,,
2018,8,1,22,4920,,
2018,8,1,23,4776,,
2018,8,1,24,4512,,
2018,8,2,1,4320,,
2018,8,2,2,3864,,
2018,8,2,3,3768,,
2018,8,2,4,3672,,
2018,8,2,5,3648,,
2018,8,2,6,3792,,
2018,8,2,7,3936,,
2018,8,2,8,4632,,
2018,8,2,9,4944,,
2018,8,2,10,4992,,
2018,8,2,11,5136,,
2018,8,2,12,5304,,
2018,8,2,13,5472,,
2018,8,2,14,5616,,
2018,8,2,15,5640,,
2018,8,2,16,5640,,
2018,8,2,17,5712,,
2018,8,2,18,5112,,
2018,8,2,19,4872,,
2018,8,2,20,4728,,
2018,8,2,21,4632,,
2018,8,2,22,4704,,
2018,8,2,23,4512,,
2018,8,2,24,4368,,
2018,8,3,1,4152,,
2018,8,3,2,4056,,
2018,8,3,3,3696,,
2018,8,3,4,3600,,
2018,8,3,5,3624,,
2018,8,3,6,3648,,
2018,8,3,7,3936,,
2018,8,3,8,4608,,
2018,8,3,9,4704,,
2018,8,3,10,4776,,
2018,8,3,11,4752,,
2018,8,3,12,5208,,
2018,8,3,13,5016,,
2018,8,3,14,5064,,
2018,8,3,15,5208,,
2018,8,3,16,5208,,
2018,8,3,17,4968,,
2018,8,3,18,4584,,
2018,8,3,19,4512,,
2018,8,3,20,4536,,
2018,8,3,21,4416,,
2018,8,3,22,3720,,
2018,8,3,23,2976,,
2018,8,3,24,2712,,
2018,8,4,1,2808,,
2018,8,4,2,3312,,
2018,8,4,3,3600,,
2018,8,4,4,3504,,
2018,8,4,5,3336,,
2018,8,4,6,3408,,
2018,8,4,7,3240,,
2018,8,4,8,3240,,
2018,8,4,9,3408,,
2018,8,4,10,3480,,
2018,8,4,11,3600,,
2018,8,4,12,3816,,
2018,8,4,13,4008,,
2018,8,4,14,4176,,
2018,8,4,15,4320,,
2018,8,4,16,4416,,
2018,8,4,17,4488,,
2018,8,4,18,4320,,
2018,8,4,19,4296,,
2018,8,4,20,4152,,
2018,8,4,21,4056,,
2018,8,4,22,3936,,
2018,8,4,23,3816,,
2018,8,4,24,3600,,
2018,8,5,1,3480,,
2018,8,5,2,3360,,
2018,8,5,3,3216,,
2018,8,5,4,3144,,
2018,8,5,5,3048,,
2018,8,5,6,3120,,
2018,8,5,7,3024,,
2018,8,5,8,3096,,
2018,8,5,9,3408,,
2018,8,5,10,3720,,
2018,8,5,11,3816,,
2018,8,5,12,4032,,
2018,8,5,13,4056,,
2018,8,5,14,4128,,
2018,8,5,15,4176,,
2018,8,5,16,4296,,
2018,8,5,17,4536,,
2018,8,5,18,4392,,
2018,8,5,19,4416,,
2018,8,5,20,4320,,
2018,8,5,21,4200,,
2018,8,5,22,4056,,
2018,8,5,23,3840,,
2018,8,5,24,3672,,
2018,8,6,1,3432,,
2018,8,6,2,3264,,
2018,8,6,3,3264,,
2018,8,6,4,3120,,
2018,8,6,5,3168,,
2018,8,6,6,3312,,
2018,8,6,7,3720,,
2018,8,6,8,4272,,
2018,8,6,9,4728,,
2018,8,6,10,5304,,
2018,8,6,11,6480,,
2018,8,6,12,6480,,
2018,8,6,13,6000,,
2018,8,6,14,6792,,
2018,8,6,15,5784,,
2018,8,6,16,5448,,
2018,8,6,17,5520,,
2018,8,6,18,5472,,
2018,8,6,19,5568,,
2018,8,6,20,5352,,
2018,8,6,21,5088,,
2018,8,6,22,4992,,
2018,8,6,23,4776,,
2018,8,6,24,4728,,
2018,8,7,1,4152,,
2018,8,7,2,3792,,
2018,8,7,3,3648,,
2018,8,7,4,3576,,
2018,8,7,5,3552,,
2018,8,7,6,3624,,
2018,8,7,7,3936,,
2018,8,7,8,4320,,
2018,8,7,9,5016,,
2018,8,7,10,5376,,
2018,8,7,11,5520,,
2018,8,7,12,6648,,
2018,8,7,13,6120,,
2018,8,7,14,7512,,
2018,8,7,15,7128,,
2018,8,7,16,6240,,
2018,8,7,17,6144,,
2018,8,7,18,6024,,
2018,8,7,19,6024,,
2018,8,7,20,5856,,
2018,8,7,21,5688,,
2018,8,7,22,5472,,
2018,8,7,23,5160,,
2018,8,7,24,4968,,
2018,8,8,1,4632,,
2018,8,8,2,4344,,
2018,8,8,3,4104,,
2018,8,8,4,3768,,
2018,8,8,5,3744,,
2018,8,8,6,3792,,
2018,8,8,7,3960,,
2018,8,8,8,4464,,
2018,8,8,9,5136,,
2018,8,8,10,5496,,
2018,8,8,11,6720,,
2018,8,8,12,6744,,
2018,8,8,13,5976,,
2018,8,8,14,6336,,
2018,8,8,15,7128,,
2018,8,8,16,6528,,
2018,8,8,17,6408,,
2018,8,8,18,6288,,
2018,8,8,19,6240,,
2018,8,8,20,6024,,
2018,8,8,21,5832,,
2018,8,8,22,5448,,
2018,8,8,23,5280,,
2018,8,8,24,5184,,
2018,8,9,1,4704,,
2018,8,9,2,4176,,
2018,8,9,3,3816,,
2018,8,9,4,3768,,
2018,8,9,5,3672,,
2018,8,9,6,3720,,
2018,8,9,7,3936,,
2018,8,9,8,4200,,
2018,8,9,9,4776,,
2018,8,9,10,5136,,
2018,8,9,11,5928,,
2018,8,9,12,6240,,
2018,8,9,13,5904,,
2018,8,9,14,7104,,
2018,8,9,15,6960,,
2018,8,9,16,6216,,
2018,8,9,17,6144,,
2018,8,9,18,5832,,
2018,8,9,19,5832,,
2018,8,9,20,5640,,
2018,8,9,21,5664,,
2018,8,9,22,5352,,
2018,8,9,23,5136,,
2018,8,9,24,4968,,
2018,8,10,1,4488,,
2018,8,10,2,4128,,
2018,8,10,3,3864,,
2018,8,10,4,3768,,
2018,8,10,5,3768,,
2018,8,10,6,3792,,
2018,8,10,7,4080,,
2018,8,10,8,4488,,
2018,8,10,9,5040,,
2018,8,10,10,5328,,
2018,8,10,11,5928,,
2018,8,10,12,6744,,
2018,8,10,13,5904,,
2018,8,10,14,6600,,
2018,8,10,15,6960,,
2018,8,10,16,6000,,
2018,8,10,17,5808,,
2018,8,10,18,5616,,
2018,8,10,19,5592,,
2018,8,10,20,5424,,
2018,8,10,21,5160,,
2018,8,10,22,4632,,
2018,8,10,23,4368,,
2018,8,10,24,4200,,
2018,8,11,1,4080,,
2018,8,11,2,3960,,
2018,8,11,3,3816,,
2018,8,11,4,3648,,
2018,8,11,5,3552,,
2018,8,11,6,3648,,
2018,8,11,7,3648,,
2018,8,11,8,3528,,
2018,8,11,9,3624,,
2018,8,11,10,3720,,
2018,8,11,11,3984,,
2018,8,11,12,4296,,
2018,8,11,13,4560,,
2018,8,11,14,4728,,
2018,8,11,15,4776,,
2018,8,11,16,4824,,
2018,8,11,17,4416,,
2018,8,11,18,4152,,
2018,8,11,19,4008,,
2018,8,11,20,3912,,
2018,8,11,21,3912,,
2018,8,11,22,3816,,
2018,8,11,23,3720,,
2018,8,11,24,3624,,
2018,8,12,1,3480,,
2018,8,12,2,3336,,
2018,8,12,3,3288,,
2018,8,12,4,3264,,
2018,8,12,5,3264,,
2018,8,12,6,3264,,
2018,8,12,7,3288,,
2018,8,12,8,3240,,
2018,8,12,9,3480,,
2018,8,12,10,3744,,
2018,8,12,11,3864,,
2018,8,12,12,4104,,
2018,8,12,13,4296,,
2018,8,12,14,4296,,
2018,8,12,15,4464,,
2018,8,12,16,4512,,
2018,8,12,17,4560,,
2018,8,12,18,4704,,
2018,8,12,19,4704,,
2018,8,12,20,4416,,
2018,8,12,21,4200,,
2018,8,12,22,3888,,
2018,8,12,23,3696,,
2018,8,12,24,3600,,
2018,8,13,1,3456,,
2018,8,13,2,3576,,
2018,8,13,3,3480,,
2018,8,13,4,3360,,
2018,8,13,5,3288,,
2018,8,13,6,3480,,
2018,8,13,7,3936,,
2018,8,13,8,4608,,
2018,8,13,9,4728,,
2018,8,13,10,4680,,
2018,8,13,11,4896,,
2018,8,13,12,5376,,
2018,8,13,13,5472,,
2018,8,13,14,5568,,
2018,8,13,15,5616,,
2018,8,13,16,5760,,
2018,8,13,17,5808,,
2018,8,13,18,5544,,
2018,8,13,19,5664,,
2018,8,13,20,5520,,
2018,8,13,21,5448,,
2018,8,13,22,5232,,
2018,8,13,23,4704,,
2018,8,13,24,4536,,
2018,8,14,1,4128,,
2018,8,14,2,4080,,
2018,8,14,3,3768,,
2018,8,14,4,3528,,
2018,8,14,5,3552,,
2018,8,14,6,3672,,
2018,8,14,7,3912,,
2018,8,14,8,4032,,
2018,8,14,9,4632,,
2018,8,14,10,4896,,
2018,8,14,11,5208,,
2018,8,14,12,5472,,
2018,8,14,13,5688,,
2018,8,14,14,5880,,
2018,8,14,15,6024,,
2018,8,14,16,5616,,
2018,8,14,17,5448,,
2018,8,14,18,5328,,
2018,8,14,19,5424,,
2018,8,14,20,5376,,
2018,8,14,21,5184,,
2018,8,14,22,5112,,
2018,8,14,23,4896,,
2018,8,14,24,4752,,
2018,8,15,1,4416,,
2018,8,15,2,3960,,
2018,8,15,3,3648,,
2018,8,15,4,3552,,
2018,8,15,5,3528,,
2018,8,15,6,3600,,
2018,8,15,7,4008,,
2018,8,15,8,4200,,
2018,8,15,9,4728,,
2018,8,15,10,5304,,
2018,8,15,11,6384,,
2018,8,15,12,6768,,
2018,8,15,13,5832,,
2018,8,15,14,6360,,
2018,8,15,15,6120,,
2018,8,15,16,6000,,
2018,8,15,17,6048,,
2018,8,15,18,5712,,
2018,8,15,19,5640,,
2018,8,15,20,5616,,
2018,8,15,21,5472,,
2018,8,15,22,5208,,
2018,8,15,23,5016,,
2018,8,15,24,4848,,
2018,8,16,1,4536,,
2018,8,16,2,3840,,
2018,8,16,3,3864,,
2018,8,16,4,3984,,
2018,8,16,5,3840,,
2018,8,16,6,3936,,
2018,8,16,7,4152,,
2018,8,16,8,4416,,
2018,8,16,9,4968,,
2018,8,16,10,6192,,
2018,8,16,11,6984,,
2018,8,16,12,6840,,
2018,8,16,13,6072,,
2018,8,16,14,6600,,
2018,8,16,15,6792,,
2018,8,16,16,6360,,
2018,8,16,17,6144,,
2018,8,16,18,6072,,
2018,8,16,19,5904,,
2018,8,16,20,5976,,
2018,8,16,21,5952,,
2018,8,16,22,5592,,
2018,8,16,23,5304,,
2018,8,16,24,4992,,
2018,8,17,1,4344,,
2018,8,17,2,4176,,
2018,8,17,3,4032,,
2018,8,17,4,3960,,
2018,8,17,5,3888,,
2018,8,17,6,3984,,
2018,8,17,7,4176,,
2018,8,17,8,4224,,
2018,8,17,9,4488,,
2018,8,17,10,4776,,
2018,8,17,11,4824,,
2018,8,17,12,5088,,
2018,8,17,13,5256,,
2018,8,17,14,5400,,
2018,8,17,15,5496,,
2018,8,17,16,5448,,
2018,8,17,17,5328,,
2018,8,17,18,5040,,
2018,8,17,19,4848,,
2018,8,17,20,4704,,
2018,8,17,21,4704,,
2018,8,17,22,4392,,
2018,8,17,23,4248,,
2018,8,17,24,4056,,
2018,8,18,1,3984,,
2018,8,18,2,3816,,
2018,8,18,3,3624,,
2018,8,18,4,3576,,
2018,8,18,5,3432,,
2018,8,18,6,3432,,
2018,8,18,7,3624,,
2018,8,18,8,3672,,
2018,8,18,9,3864,,
2018,8,18,10,4080,,
2018,8,18,11,4272,,
2018,8,18,12,4560,,
2018,8,18,13,4296,,
2018,8,18,14,4224,,
2018,8,18,15,4272,,
2018,8,18,16,4392,,
2018,8,18,17,4416,,
2018,8,18,18,4056,,
2018,8,18,19,3936,,
2018,8,18,20,3816,,
2018,8,18,21,3792,,
2018,8,18,22,3720,,
2018,8,18,23,3576,,
2018,8,18,24,3456,,
2018,8,19,1,3312,,
2018,8,19,2,3312,,
2018,8,19,3,3240,,
2018,8,19,4,3168,,
2018,8,19,5,3192,,
2018,8,19,6,3264,,
2018,8,19,7,3240,,
2018,8,19,8,3192,,
2018,8,19,9,3360,,
2018,8,19,10,3576,,
2018,8,19,11,3696,,
2018,8,19,12,3864,,
2018,8,19,13,4008,,
2018,8,19,14,4152,,
2018,8,19,15,4320,,
2018,8,19,16,4512,,
2018,8,19,17,4632,,
2018,8,19,18,4512,,
2018,8,19,19,4272,,
2018,8,19,20,4224,,
2018,8,19,21,4200,,
2018,8,19,22,4080,,
2018,8,19,23,3888,,
2018,8,19,24,3648,,
2018,8,20,1,3504,,
2018,8,20,2,3504,,
2018,8,20,3,3480,,
2018,8,20,4,3432,,
2018,8,20,5,3480,,
2018,8,20,6,3624,,
2018,8,20,7,4032,,
2018,8,20,8,4032,,
2018,8,20,9,4152,,
2018,8,20,10,4368,,
2018,8,20,11,4584,,
2018,8,20,12,5448,,
2018,8,20,13,5808,,
2018,8,20,14,5904,,
2018,8,20,15,5880,,
2018,8,20,16,5688,,
2018,8,20,17,5760,,
2018,8,20,18,5736,,
2018,8,20,19,5712,,
2018,8,20,20,5640,,
2018,8,20,21,5352,,
2018,8,20,22,4848,,
2018,8,20,23,4344,,
2018,8,20,24,4200,,
2018,8,21,1,4080,,
2018,8,21,2,4080,,
2018,8,21,3,4128,,
2018,8,21,4,3888,,
2018,8,21,5,3864,,
2018,8,21,6,4104,,
2018,8,21,7,4632,,
2018,8,21,8,5016,,
2018,8,21,9,5040,,
2018,8,21,10,5280,,
2018,8,21,11,5280,,
2018,8,21,12,5184,,
2018,8,21,13,5208,,
2018,8,21,14,5256,,
2018,8,21,15,5328,,
2018,8,21,16,5112,,
2018,8,21,17,5016,,
2018,8,21,18,4728,,
2018,8,21,19,4656,,
2018,8,21,20,4584,,
2018,8,21,21,4632,,
2018,8,21,22,4416,,
2018,8,21,23,4296,,
2018,8,21,24,4104,,
2018,8,22,1,4224,,
2018,8,22,2,4056,,
2018,8,22,3,3960,,
2018,8,22,4,3840,,
2018,8,22,5,3816,,
2018,8,22,6,4176,,
2018,8,22,7,4848,,
2018,8,22,8,4800,,
2018,8,22,9,4536,,
2018,8,22,10,4320,,
2018,8,22,11,4632,,
2018,8,22,12,4992,,
2018,8,22,13,5088,,
2018,8,22,14,5016,,
2018,8,22,15,5088,,
2018,8,22,16,5184,,
2018,8,22,17,5160,,
2018,8,22,18,4656,,
2018,8,22,19,4464,,
2018,8,22,20,4392,,
2018,8,22,21,4392,,
2018,8,22,22,4368,,
2018,8,22,23,4176,,
2018,8,22,24,3960,,
2018,8,23,1,3816,,
2018,8,23,2,3696,,
2018,8,23,3,3624,,
2018,8,23,4,3576,,
2018,8,23,5,3552,,
2018,8,23,6,3768,,
2018,8,23,7,4464,,
2018,8,23,8,4584,,
2018,8,23,9,4800,,
2018,8,23,10,4920,,
2018,8,23,11,5040,,
2018,8,23,12,5232,,
2018,8,23,13,5232,,
2018,8,23,14,5352,,
2018,8,23,15,5400,,
2018,8,23,16,5448,,
2018,8,23,17,5448,,
2018,8,23,18,5064,,
2018,8,23,19,4968,,
2018,8,23,20,4824,,
2018,8,23,21,4776,,
2018,8,23,22,4680,,
2018,8,23,23,4488,,
2018,8,23,24,4368,,
2018,8,24,1,4032,,
2018,8,24,2,3576,,
2018,8,24,3,3432,,
2018,8,24,4,3456,,
2018,8,24,5,3408,,
2018,8,24,6,3552,,
2018,8,24,7,4008,,
2018,8,24,8,4464,,
2018,8,24,9,4728,,
2018,8,24,10,4848,,
2018,8,24,11,4920,,
2018,8,24,12,4896,,
2018,8,24,13,5064,,
2018,8,24,14,5664,,
2018,8,24,15,6072,,
2018,8,24,16,5376,,
2018,8,24,17,5448,,
2018,8,24,18,5160,,
2018,8,24,19,5136,,
2018,8,24,20,4992,,
2018,8,24,21,5016,,
2018,8,24,22,4752,,
2018,8,24,23,4656,,
2018,8,24,24,4560,,
2018,8,25,1,4296,,
2018,8,25,2,4152,,
2018,8,25,3,3816,,
2018,8,25,4,3504,,
2018,8,25,5,3456,,
2018,8,25,6,3456,,
2018,8,25,7,3600,,
2018,8,25,8,4008,,
2018,8,25,9,4632,,
2018,8,25,10,6120,,
2018,8,25,11,6048,,
2018,8,25,12,5424,,
2018,8,25,13,5136,,
2018,8,25,14,5208,,
2018,8,25,15,5280,,
2018,8,25,16,5328,,
2018,8,25,17,5208,,
2018,8,25,18,5136,,
2018,8,25,19,5040,,
2018,8,25,20,4968,,
2018,8,25,21,4968,,
2018,8,25,22,4896,,
2018,8,25,23,4632,,
2018,8,25,24,4560,,
2018,8,26,1,4368,,
2018,8,26,2,4272,,
2018,8,26,3,3792,,
2018,8,26,4,3600,,
2018,8,26,5,3504,,
2018,8,26,6,3528,,
2018,8,26,7,3432,,
2018,8,26,8,3720,,
2018,8,26,9,4224,,
2018,8,26,10,4344,,
2018,8,26,11,4008,,
2018,8,26,12,4176,,
2018,8,26,13,4464,,
2018,8,26,14,4560,,
2018,8,26,15,4848,,
2018,8,26,16,5184,,
2018,8,26,17,5496,,
2018,8,26,18,5616,,
2018,8,26,19,5592,,
2018,8,26,20,5472,,
2018,8,26,21,5352,,
2018,8,26,22,5160,,
2018,8,26,23,4944,,
2018,8,26,24,4680,,
2018,8,27,1,4368,,
2018,8,27,2,3864,,
2018,8,27,3,3792,,
2018,8,27,4,3672,,
2018,8,27,5,3624,,
2018,8,27,6,3744,,
2018,8,27,7,4272,,
2018,8,27,8,4488,,
2018,8,27,9,4896,,
2018,8,27,10,5112,,
2018,8,27,11,5496,,
2018,8,27,12,6528,,
2018,8,27,13,6000,,
2018,8,27,14,6816,,
2018,8,27,15,7128,,
2018,8,27,16,6336,,
2018,8,27,17,6432,,
2018,8,27,18,6384,,
2018,8,27,19,6336,,
2018,8,27,20,6168,,
2018,8,27,21,6048,,
2018,8,27,22,5640,,
2018,8,27,23,5280,,
2018,8,27,24,5112,,
2018,8,28,1,5088,,
2018,8,28,2,4680,,
2018,8,28,3,4152,,
2018,8,28,4,3960,,
2018,8,28,5,3912,,
2018,8,28,6,4056,,
2018,8,28,7,4176,,
2018,8,28,8,4464,,
2018,8,28,9,4896,,
2018,8,28,10,5424,,
2018,8,28,11,6624,,
2018,8,28,12,6552,,
2018,8,28,13,5928,,
2018,8,28,14,6696,,
2018,8,28,15,7008,,
2018,8,28,16,6264,,
2018,8,28,17,6360,,
2018,8,28,18,6264,,
2018,8,28,19,6096,,
2018,8,28,20,5952,,
2018,8,28,21,5712,,
2018,8,28,22,5328,,
2018,8,28,23,5040,,
2018,8,28,24,4896,,
2018,8,29,1,4248,,
2018,8,29,2,4344,,
2018,8,29,3,4200,,
2018,8,29,4,4008,,
2018,8,29,5,3960,,
2018,8,29,6,3984,,
2018,8,29,7,4296,,
2018,8,29,8,4536,,
2018,8,29,9,5112,,
2018,8,29,10,5424,,
2018,8,29,11,6240,,
2018,8,29,12,6744,,
2018,8,29,13,6144,,
2018,8,29,14,6120,,
2018,8,29,15,6216,,
2018,8,29,16,6312,,
2018,8,29,17,6432,,
2018,8,29,18,6192,,
2018,8,29,19,6120,,
2018,8,29,20,5880,,
2018,8,29,21,5664,,
2018,8,29,22,5448,,
2018,8,29,23,5184,,
2018,8,29,24,4992,,
2018,8,30,1,4656,,
2018,8,30,2,4200,,
2018,8,30,3,4152,,
2018,8,30,4,4032,,
2018,8,30,5,4056,,
2018,8,30,6,4080,,
2018,8,30,7,4296,,
2018,8,30,8,4752,,
2018,8,30,9,5280,,
2018,8,30,10,5664,,
2018,8,30,11,5904,,
2018,8,30,12,7224,,
2018,8,30,13,6216,,
2018,8,30,14,6312,,
2018,8,30,15,6504,,
2018,8,30,16,6528,,
2018,8,30,17,6288,,
2018,8,30,18,5808,,
2018,8,30,19,5832,,
2018,8,30,20,5784,,
2018,8,30,21,5760,,
2018,8,30,22,5568,,
2018,8,30,23,5184,,
2018,8,30,24,4872,,
2018,8,31,1,4488,,
2018,8,31,2,4344,,
2018,8,31,3,4176,,
2018,8,31,4,3984,,
2018,8,31,5,3912,,
2018,8,31,6,3960,,
2018,8,31,7,4200,,
2018,8,31,8,4320,,
2018,8,31,9,4560,,
2018,8,31,10,4992,,
2018,8,31,11,5064,,
2018,8,31,12,5256,,
2018,8,31,13,5352,,
2018,8,31,14,5448,,
2018,8,31,15,5712,,
2018,8,31,16,5784,,
2018,8,31,17,5808,,
2018,8,31,18,5784,,
2018,8,31,19,5592,,
2018,8,31,20,5664,,
2018,8,31,21,5640,,
2018,8,31,22,5400,,
2018,8,31,23,5088,,
2018,8,31,24,4752,,
2017,9,1,1,1560,,
2017,9,1,2,1464,,
2017,9,1,3,1416,,
2017,9,1,4,1392,,
2017,9,1,5,1512,,
2017,9,1,6,1608,,
2017,9,1,7,1680,,
2017,9,1,8,1584,,
2017,9,1,9,1632,,
2017,9,1,10,1632,,
2017,9,1,11,1560,,
2017,9,1,12,1560,,
2017,9,1,13,1560,,
2017,9,1,14,1560,,
2017,9,1,15,1608,,
2017,9,1,16,1536,,
2017,9,1,17,1560,,
2017,9,1,18,1584,,
2017,9,1,19,1632,,
2017,9,1,20,1560,,
2017,9,1,21,1512,,
2017,9,1,22,1488,,
2017,9,1,23,1416,,
2017,9,1,24,1344,,
2017,9,2,1,1296,,
2017,9,2,2,1248,,
2017,9,2,3,1224,,
2017,9,2,4,1224,,
2017,9,2,5,1224,,
2017,9,2,6,1224,,
2017,9,2,7,1320,,
2017,9,2,8,1368,,
2017,9,2,9,1440,,
2017,9,2,10,1512,,
2017,9,2,11,1536,,
2017,9,2,12,1560,,
2017,9,2,13,1560,,
2017,9,2,14,1512,,
2017,9,2,15,1464,,
2017,9,2,16,1536,,
2017,9,2,17,1584,,
2017,9,2,18,1680,,
2017,9,2,19,1728,,
2017,9,2,20,1704,,
2017,9,2,21,1728,,
2017,9,2,22,1656,,
2017,9,2,23,1632,,
2017,9,2,24,1488,,
2017,9,3,1,1416,,
2017,9,3,2,1368,,
2017,9,3,3,1344,,
2017,9,3,4,1320,,
2017,9,3,5,1296,,
2017,9,3,6,1248,,
2017,9,3,7,1224,,
2017,9,3,8,1272,,
2017,9,3,9,1440,,
2017,9,3,10,1488,,
2017,9,3,11,1512,,
2017,9,3,12,1560,,
2017,9,3,13,1632,,
2017,9,3,14,1728,,
2017,9,3,15,1776,,
2017,9,3,16,1896,,
2017,9,3,17,1944,,
2017,9,3,18,1968,,
2017,9,3,19,1872,,
2017,9,3,20,1776,,
2017,9,3,21,1752,,
2017,9,3,22,1680,,
2017,9,3,23,1536,,
2017,9,3,24,1344,,
2017,9,4,1,1296,,
2017,9,4,2,1224,,
2017,9,4,3,1176,,
2017,9,4,4,1176,,
2017,9,4,5,1224,,
2017,9,4,6,1296,,
2017,9,4,7,1320,,
2017,9,4,8,1272,,
2017,9,4,9,1320,,
2017,9,4,10,1416,,
2017,9,4,11,1536,,
2017,9,4,12,1728,,
2017,9,4,13,1800,,
2017,9,4,14,1920,,
2017,9,4,15,2112,,
2017,9,4,16,2208,,
2017,9,4,17,2280,,
2017,9,4,18,2328,,
2017,9,4,19,2232,,
2017,9,4,20,2064,,
2017,9,4,21,1992,,
2017,9,4,22,1776,,
2017,9,4,23,1560,,
2017,9,4,24,1440,,
2017,9,5,1,1344,,
2017,9,5,2,1272,,
2017,9,5,3,1224,,
2017,9,5,4,1200,,
2017,9,5,5,1272,,
2017,9,5,6,1392,,
2017,9,5,7,1464,,
2017,9,5,8,1440,,
2017,9,5,9,1416,,
2017,9,5,10,1512,,
2017,9,5,11,1560,,
2017,9,5,12,1728,,
2017,9,5,13,1896,,
2017,9,5,14,2016,,
2017,9,5,15,2184,,
2017,9,5,16,2304,,
2017,9,5,17,2400,,
2017,9,5,18,2376,,
2017,9,5,19,2400,,
